lat,lon
37.88131,-84.57164
37.87447,-84.59005
37.88827,-84.578945
37.88595,-84.5962
37.94673,-84.53509
37.88083,-84.58677
37.869623,-84.49087
37.874531,-84.452687
37.94772,-84.63036
37.87992,-84.57334
37.88025,-84.5745
37.87078,-84.57687
37.88107,-84.57382
37.88127,-84.57494
37.90504,-84.58919
37.97093,-84.592815
37.92705,-84.54773
37.88661,-84.56977
37.88469,-84.61832
37.94599,-84.54233
37.82551,-84.62391
37.86754,-84.58099
37.92923,-84.49271
37.868,-84.57677
37.87721,-84.5738
37.89716,-84.56283
37.87009,-84.51145
37.816255,-84.54255
37.86698,-84.57774
37.89545,-84.63355
37.78221,-84.55413
37.88469,-84.61832
37.94534,-84.5444
37.89379,-84.56607
37.87263,-84.58641
37.879685,-84.5729
37.886,-84.56464
37.17741,-87.46843
37.171444,-87.449932
37.18945,-87.45308
36.94013,-86.21589
36.952975,-86.204605
38.08854,-85.65792
38.160405,-85.66679
38.11059,-85.69128
38.11842,-85.67084
38.12213,-85.65195
38.12399,-85.665965
38.0946,-85.66759
38.13887,-85.64699
38.14515,-85.66212
38.1269,-85.67976
38.09764,-85.65982
38.16397,-85.66374
38.09968,-85.67323
38.16622,-85.67267
38.15982,-85.692505
38.140485,-85.684925
37.53994,-86.75465
37.50795,-86.6338
36.73769,-86.97405
36.74797,-86.972625
36.65386,-87.00746
37.73142,-87.14785
37.75228,-87.18251
37.75438,-87.10436
37.76966,-87.12154
37.76353,-87.098715
37.729805,-87.1213
37.76749,-87.11668
37.769395,-87.10116
37.77174,-87.11245
37.73827,-87.12393
37.74991,-87.04835
37.76998,-87.13299
37.77099,-87.17658
37.750345,-87.12009
37.773405,-87.124785
37.746855,-87.114905
37.774485,-87.109285
37.76916,-87.1089
37.76332,-87.16819
37.75329,-87.11722
37.7565,-87.12382
37.77265,-87.12006
37.7777,-87.141405
37.75501,-87.10475
37.75194,-87.15642
37.76577,-87.09805
37.74759,-87.1746
37.75084,-87.04126
37.746,-87.13491
37.7512,-87.0529
37.74476,-87.1315
37.73657,-87.03982
37.770275,-87.123295
37.77102,-87.13506
37.7458,-87.0987
37.677775,-87.13082
37.758755,-87.14021
37.75821,-87.1386
37.74983,-87.14742
37.75505,-87.20519
37.76424,-87.19679
37.78039,-87.07376
37.78039,-87.07376
37.76782,-87.15177
37.741115,-87.11803
37.78741,-87.06762
37.702385,-87.18855
37.76958,-87.119
37.77306,-87.109445
37.7422,-87.09487
37.69481,-87.32496
37.73644,-87.330795
37.75029,-87.25133
37.81791,-87.24658
37.7843,-87.0694
37.76978,-87.11594
37.76091,-87.10478
37.76697,-87.09604
37.74613,-87.17685
37.75447,-87.11851
37.74199,-87.11522
37.74199,-87.11522
37.74561,-87.12271
37.77831,-87.16926
37.77138,-87.09352
37.764555,-87.120685
37.80022,-87.02221
37.76677,-87.13694
37.769905,-87.110315
37.77439,-87.11877
37.764505,-87.101255
37.7744,-87.09645
37.769025,-87.122485
37.76863,-87.12243
37.76988,-87.116035
37.73779,-87.132225
37.764335,-87.101815
37.73133,-87.14606
37.765185,-87.139395
37.72115,-87.10785
37.760945,-87.08942
37.746255,-87.10217
37.77332,-87.105
37.746,-87.13491
37.77089,-87.110232
37.76753,-87.11668
37.73474,-87.33212
37.74131,-87.129305
37.83891,-87.30089
37.76904,-87.14295
37.78157,-86.99252
37.746255,-87.10217
37.75034,-87.25099
37.8032,-87.29282
37.76518,-87.12856
37.77306,-87.13635
37.76511,-87.12523
37.775885,-87.138345
38.53666,-84.83598
38.59727,-84.84393
38.421239,-84.872834
38.50138,-84.91417
38.53434,-84.83619
38.57372,-84.78871
38.52199,-84.81409
38.42622,-84.78627
38.45939,-84.77043
38.42194,-84.8747
38.53573,-84.84607
38.4607,-84.84275
38.51735,-84.705829
38.51274,-84.79705
38.41262,-84.68791
38.48972,-84.8596
38.54599,-84.82485
38.4619,-84.77492
38.529405,-84.83773
38.53767,-84.83693
38.14163,-83.77273
38.24039,-83.78731
38.15661,-83.765235
38.14503,-83.763995
38.14089,-83.76298
38.097298,-83.779071
38.32766,-82.9447
38.14478,-83.7624
38.06232,-83.77131
38.17106,-83.72393
38.14479,-83.76272
37.0331,-88.62835
37.07526,-88.62676
37.07278,-88.63286
37.03191,-88.67361
37.064615,-88.5855
37.08143,-88.64833
37.09217,-88.62211
37.03663,-88.66384
37.077,-88.60574
37.0832,-88.69209
37.06597,-88.68899
37.01671,-88.5957
37.0598,-88.65219
37.03037,-88.54489
37.073675,-88.602125
37.08658,-88.60253
37.08273,-88.6105
37.035395,-88.66471
37.07241,-88.61258
37.0704,-88.618205
37.08433,-88.60365
37.08617,-88.61113
37.06048,-88.66169
37.04271,-88.58456
37.03039,-88.68429
37.06832,-88.64348
37.02662,-88.67254
37.06364,-88.62118
37.07879,-88.60066
37.08589,-88.61865
37.07291,-88.59579
37.07159,-88.59823
37.077885,-88.64273
36.98761,-88.74629
37.07715,-88.6003
37.09117,-88.60921
36.99567,-88.56599
37.0396,-88.56931
37.07233,-88.69664
37.06671,-88.58512
37.072,-88.6341
37.08794,-88.61858
37.01525,-88.53197
37.02064,-88.52768
37.01716,-88.52559
37.0788,-88.59855
37.00377,-88.501
37.07708,-88.5986
37.07571,-88.62138
37.05173,-88.57608
37.06114,-88.6149
37.08527,-88.60015
36.9656,-88.6723
37.07398,-88.62992
37.0495,-88.68011
37.07117,-88.61808
37.05889,-88.69562
37.07155,-88.59251
37.06387,-88.65732
37.04612,-88.66889
37.05482,-88.59317
37.08291,-88.6015
37.07065,-88.62923
37.07344,-88.63063
37.06671,-88.70333
37.07436,-88.69383
37.02338,-88.78088
37.06921,-88.63879
37.08759,-88.61551
37.07377,-88.77004
37.0832,-88.69209
37.0781,-88.60295
36.99209,-88.51216
37.05755,-88.61398
37.01968,-88.5272
37.06759,-88.58269
37.09469,-88.62811
37.07457,-88.6222
37.09082,-88.627845
37.04763,-88.58528
37.01092,-88.5637
37.03786,-88.53957
37.0619,-88.60494
37.09112,-88.61997
37.09889,-88.654535
37.0691,-88.63944
37.077595,-88.62637
37.0657,-88.7034
37.05591,-88.62776
37.09326,-88.61053
37.08672,-88.61451
37.090515,-88.611445
37.08027,-88.60042
37.03003,-88.54846
37.09333,-88.61106
37.08672,-88.61451
37.07921,-88.617275
37.81122,-82.80415
37.814538,-82.807105
37.81324,-82.80915
37.816175,-82.80815
37.81662,-82.80601
37.81148,-82.799565
37.81445,-82.79926
37.81145,-82.79591
38.20809,-84.25387
38.15012,-84.34608
38.18537,-84.26737
38.21895,-84.39037
38.20962,-84.25423
38.21112,-84.25999
38.19875,-84.26798
38.08491,-84.26684
38.20829,-84.25287
38.20922,-84.25465
38.19028,-84.27711
38.2107,-84.25047
38.21018,-84.25091
38.181798,-84.03594
38.19899,-84.26829
38.17507,-84.25854
38.30362,-84.23686
38.20815,-84.25547
38.21365,-84.25867
38.16586,-84.1718
38.17082,-84.25623
38.23846,-84.29122
38.21061,-84.25604
38.209799,-84.252987
38.246535,-84.17406
38.21345,-84.25057
38.21162,-84.25487
38.08595,-84.26828
38.17701,-84.038165
38.20391,-84.27577
38.14004,-84.34339
38.14393,-84.10412
38.20344,-84.24985
38.21313,-84.24906
37.55649,-84.89269
37.58704,-84.95125
38.030555,-86.438712
38.01254,-86.32811
37.98842,-86.31403
38.04964,-86.4414
36.87352,-87.33294
36.70854,-87.42121
36.703315,-87.372247
36.7782,-87.35085
38.48837,-85.31611
37.65915,-85.12983
37.6076,-84.99811
37.651726,-84.943176
37.648738,-84.951848
37.285053,-85.898304
39.09021,-84.78764
39.068615,-84.86722
36.64256,-85.37705
37.563727,-82.145967
37.499044,-82.533469
37.69712,-86.99606
37.65228,-86.95695
37.71044,-86.93981
37.516585,-82.565305
37.454187,-82.531337
37.47869,-82.56113
37.54042,-82.58263
37.44284,-82.50562
37.515316,-82.561409
37.47615,-82.50013
37.47945,-82.51764
37.48088,-82.52413
37.499044,-82.533469
37.545535,-82.493315
37.52187,-82.56418
37.48291,-82.51674
37.516585,-82.565305
37.48351,-82.51824
37.499044,-82.533469
37.530696,-82.469751
37.487279,-82.524923
37.4772,-82.52004
37.47963,-82.5184
37.4321,-82.48258
37.50153,-82.47195
37.49186,-82.50097
37.393187,-82.523742
36.78758,-83.68176
36.76192,-83.69786
36.78324,-83.77599
36.76648,-83.71127
36.71189,-83.64458
36.71881,-83.73315
36.71316,-83.74553
36.760835,-83.69521
36.76614,-83.68728
42.011427,21.3143076290763
36.75926,-83.69506
36.76203,-83.694918
36.72198,-83.80755
36.72448,-83.71193
38.28561,-81.7517
37.54353,-82.25922
38.34772,-85.11816
38.45049,-85.05497
38.31329,-85.11612
38.34891,-85.06547
38.35,-85.1173
38.33952,-85.04847
38.42293,-84.89524
38.31387,-85.11555
38.45181,-85.05661
38.365459,-85.025993
37.23395,-87.16217
37.66474,-82.78933
37.6901,-82.7834
37.68193,-82.78225
38.46009,-82.6475
37.67619,-82.79346
37.68728,-82.77389
37.66752,-82.76921
37.653313,-82.735582
37.636487,-82.745714
37.68232,-82.78087
37.66622,-82.7707
37.700834,-82.783868
37.661911,-82.772015
37.64043,-82.75465
37.66847,-82.75823
37.6659,-82.77312
37.66645,-82.7364
37.66793,-82.77599
37.663,-82.73254
37.645358,-82.701758
37.647288,-82.858739
37.642314,-82.674246
37.67068,-82.71911
37.671345,-82.77759
37.68084,-82.78061
36.95714,-87.86812
37.10951,-87.88377
37.20302,-87.9081
37.10987,-87.8846
37.10543,-87.87727
37.3394,-87.80785
37.03255,-87.72745
37.10658,-87.8895
37.10217,-87.87875
37.09694,-87.88967
37.208212,-87.880913
37.11617,-87.89819
37.11494,-87.87424
37.15684,-87.97568
37.10622,-87.88655
37.16193,-87.82558
37.32523,-87.80082
37.27752,-87.78198
37.2936,-87.83806
36.94656,-87.787458
37.035205,-87.907491
37.11195,-87.89532
37.08852,-87.88771
37.11844,-87.88346
37.12013,-87.9564
37.12013,-87.9564
37.00974,-87.81487
37.1141,-87.88397
37.1123,-87.8845
38.3378,-85.6224
38.34445,-85.61964
38.36926,-85.59312
38.37458,-85.58812
38.42525,-85.53758
38.35422,-85.608935
38.353445,-85.608295
37.4102,-87.72388
37.39551,-87.76189
37.40215,-87.72801
37.39252,-87.75782
37.39753,-87.76221
37.37078,-87.78143
37.40308,-87.72844
37.40296,-87.75372
37.40959,-87.72561
37.233579,-86.814515
37.09126,-86.78614
37.13635,-86.83179
38.64351,-83.11361
38.53441,-82.70263
38.53902,-82.73004
38.537565,-82.74473
38.54126,-82.73064
38.52594,-82.7306
38.53433,-82.74138
37.85308,-85.9674
37.83202,-85.96235
37.85417,-85.96824
37.81311,-85.91888
37.82952,-85.93366
37.84025,-85.93067
37.81561,-85.94603
37.842595,-85.95129
37.81365,-85.94188
37.85548,-85.95355
37.82732,-85.9275
37.828775,-85.917195
37.82696,-85.93203
37.85742,-85.96475
37.83051,-85.93299
37.80741,-85.94195
37.81076,-85.920985
37.84019,-85.95676
37.81797,-85.931655
37.80995,-85.94605
37.83442,-85.94781
37.83188,-85.93337
37.8245,-85.93349
37.84643,-85.94259
37.81736,-85.94553
37.83095,-85.93627
37.80525,-85.91502
37.85405,-85.94527
37.83202,-85.96235
37.83264,-85.95063
37.81561,-85.94603
37.82497,-85.930415
37.814955,-85.923995
37.86136,-85.95062
37.81756,-85.92602
37.82541,-85.93311
37.839205,-85.94192
37.84958,-85.95201
37.84863,-85.94523
37.8245,-85.93349
37.84372,-85.94124
37.861435,-85.952945
37.70163,-83.92478
37.68616,-83.95377
37.685235,-83.949295
37.68595,-83.95027
37.68581,-83.95047
37.68589,-83.95032
37.6831,-83.94883
37.66917,-83.8895
37.68485,-83.95208
37.56127,-85.43053
37.48959,-85.44494
37.215008,-82.939164
37.856,-87.35115
37.6995,-84.31779
37.74154,-84.3314
37.74812,-84.32218
37.73041,-84.30834
37.73458,-84.28438
37.75174,-84.33272
37.74267,-84.2551
37.73274,-84.36172
37.73418,-84.29888
37.665,-84.26606
37.74074,-84.22147
37.65734,-84.24664
37.66522,-84.40901
37.78566,-84.32933
37.75081,-84.29571
37.82608,-84.2724
37.74072,-84.3741
37.74886,-84.29507
37.67548,-84.26233
37.75303,-84.30847
37.75002,-84.30076
37.7365,-84.33827
37.84668,-84.32255
37.73498,-84.31562
37.78566,-84.32933
37.80081,-84.1907
37.79538,-84.20221
37.71,-84.42607
37.76033,-84.3043
37.71,-84.42607
37.83113,-84.32057
37.67903,-84.25646
37.75994,-84.30736
37.7568,-84.30632
37.73898,-84.30928
37.78566,-84.32933
37.75109,-84.29651
37.74919,-84.29829
37.76587,-84.31919
37.73041,-84.30834
37.726,-84.31973
37.75112,-84.30185
37.7466,-84.28922
37.75468,-84.29887
37.71,-84.42607
37.744,-84.29081
37.75079,-84.29998
37.77615,-84.32201
37.74018,-84.18043
37.73591,-84.27896
37.86917,-84.33485
37.73201,-84.26956
37.85625,-84.19356
37.83845,-84.42331
37.66979,-84.17998
37.73895,-84.31426
37.69989,-84.31769
37.75263,-84.29309
37.7397,-84.28466
37.68,-84.26091
37.74908,-84.28809
37.75089,-84.26493
37.7441,-84.27831
37.6737,-84.41322
37.68757,-84.14236
37.75946,-84.2899
37.79202,-84.36541
37.87548,-84.33764
37.66926,-84.33097
37.82877,-84.27255
37.74382,-84.29767
37.74192,-84.27629
37.75049,-84.30992
37.75029,-84.29319
37.83656,-84.3223
37.75189,-85.97411
37.67368,-87.55022
37.67441,-87.55103
37.71372,-87.58307
36.9329,-86.62771
36.93097,-86.54612
36.90785,-86.564075
36.98868,-86.62413
37.01654,-86.6658
39.16076,-84.82294
36.82354,-84.03794
37.33477,-86.99591
37.71341,-83.65849
37.719326,-83.641936
38.31652,-82.72119
38.31569,-82.71335
38.33652,-82.9185
38.278475,-82.700755
38.31146,-82.71296
38.50531,-82.69728
38.530345,-82.692157
38.51329,-82.68817
38.5054,-82.695
38.54266,-82.74246
38.53145,-82.69559
38.53126,-82.73562
38.532695,-82.69638
23.03139,113.13732
36.94187,-86.87926
36.835425,-86.81198
36.8507,-86.89502
36.86005,-86.91284
36.84429,-86.87501
36.84429,-86.87501
36.92322,-86.93811
36.84396,-86.88644
36.84199,-86.88809
36.87289,-86.85923
36.843015,-86.88779
36.829755,-86.88881
36.846885,-86.87834
36.845,-86.88229
36.91714,-86.82737
36.91714,-86.82737
36.83867,-86.898425
36.820925,-86.885885
36.73863,-86.80612
36.843285,-86.886305
36.843095,-86.88558
36.84244,-86.87635
36.85197,-86.95774
36.878255,-86.856985
36.81627,-86.93525
36.835,-86.9089
36.845,-86.8901
36.84396,-86.88644
36.84866,-86.88454
36.84308,-86.88894
36.85727,-86.82212
36.849695,-86.927615
36.741574,-86.854869
36.86516,-86.90582
36.88049,-86.87107
36.859475,-86.906735
36.84558,-86.87726
36.81742,-87.00751
36.71665,-86.88973
37.419865,-87.26646
37.370165,-87.24628
37.420695,-87.26601
38.39232,-84.53545
38.4381,-84.56484
38.34163,-84.50671
37.34295,-88.34751
37.261632,-88.241664
37.32143,-88.3057
37.264355,-88.244242
37.328229,-88.290708
37.264018,-88.241495
37.267122,-88.290662
37.2182,-88.24532
37.2656,-88.2474
37.28812,-88.2523
37.34503,-88.36031
37.34262,-88.34317
37.264355,-88.244242
37.240387,-88.266018
37.23467,-88.27837
37.26295,-88.24284
37.91303,-84.92564
37.85848,-84.85278
37.71588,-82.99878
37.73567,-83.03042
37.747973,-83.072143
37.51909,-89.86542
37.679862,-83.03674
37.72753,-83.0155
37.72126,-83.01631
37.74614,-82.98423
37.752469,-83.06886
37.74583,-83.03738
37.747973,-83.072143
37.7929,-82.99936
37.60514,-82.95897
37.761482,-83.005446
37.65132,-83.0031
38.63559,-85.01225
36.78669,-86.15134
36.76835,-86.17617
36.738215,-86.205695
36.82681,-86.23514
36.7531,-86.18831
36.80296,-86.30119
36.73968,-86.21813
36.83214,-86.10477
36.74014,-86.222905
36.73968,-86.21813
36.83399,-86.17757
39.16076,-84.82294
36.74799,-86.17305
36.73459,-86.2101
37.34999,-89.86563
36.86114,-86.19041
36.78206,-86.28709
37.60718,-87.535
39.16076,-84.82294
36.56068,-88.56537
38.17187,-83.9518
38.24431,-83.86814
38.23936,-83.86508
37.40886,-82.45947
38.20995,-85.21504
38.21136,-85.2155
38.21043,-85.21088
38.21162,-85.254115
38.30845,-85.29473
38.21135,-85.2181
38.22863,-85.20483
38.211575,-85.218545
38.20307,-85.203875
38.201775,-85.20738
38.1937,-85.11087
38.21415,-85.24613
38.211745,-85.21909
38.12698,-85.26278
38.21559,-85.23957
38.173,-85.20591
38.10674,-85.17947
38.20769,-85.16206
38.20218,-85.25571
38.171745,-85.210645
38.211465,-85.21948
38.21415,-85.24613
38.18659,-85.28108
38.186041,-85.079589
38.2222,-85.19741
38.21058,-85.212945
38.21343,-85.22382
38.21126,-85.23704
38.19806,-85.12915
38.20939,-85.21093
38.22186,-85.25
38.22041,-85.20218
38.21062,-85.21381
38.20459,-85.17125
38.27725,-85.21978
38.22613,-85.22315
38.21194,-85.23571
38.209547,-85.217295
38.130265,-85.143965
38.21413,-85.223
38.24164,-85.2822
37.93422,-85.76083
38.03152,-85.59703
38.000296,-85.763692
38.02219,-85.70469
37.97551,-85.62666
38.00787,-85.75879
38.01187,-85.65559
38.037045,-85.68685
38.004,-85.69199
38.06489,-85.66426
38.05005,-85.67136
38.049365,-85.67899
38.02429,-85.72163
37.99857,-85.69255
38.05903,-85.67098
38.04667,-85.76202
37.998363,-85.71914
37.998363,-85.71914
38.00417,-85.74181
38.043265,-85.682295
38.01903,-85.63175
38.04314,-85.68154
38.06173,-85.64064
38.00397,-85.693145
38.001185,-85.695283
37.99054,-85.71767
38.027515,-85.82794
38.027515,-85.82794
37.99721,-85.729905
38.00416,-85.60958
37.9891,-85.71621
37.97216,-85.62591
38.03664,-85.70958
37.98929,-85.71733
37.98392,-85.63301
38.05063,-85.678
38.015259,-85.704145
38.00417,-85.74885
38.01194,-85.684975
38.00638,-85.80372
37.97912,-85.7134
37.99054,-85.71767
38.00945,-85.7564
37.961932,-85.705737
37.97747,-85.71429
37.978951,-85.66115
37.972542,-85.709458
37.9781,-85.71502
37.99788,-85.68392
38.17806,-85.83722
38.16076,-85.84863
38.19677,-85.84634
38.15873,-85.83242
38.20652,-85.82047
38.20561,-85.81187
38.19502,-85.8183
38.17543,-85.82866
38.20313,-85.81162
38.179,-85.81928
38.1754,-85.82723
38.17423,-85.83138
38.17826,-85.83554
38.19577,-85.82345
38.19414,-85.81956
38.187255,-85.819675
38.2007,-85.83847
38.18926,-85.81743
38.187115,-85.81102
38.16703,-85.85322
38.2835,-85.34368
38.22376,-85.35808
38.2143,-85.34694
37.47854,-87.49781
37.079721,-83.111072
36.72579,-83.28695
38.37423,-85.29476
38.38879,-85.25325
37.23834,-88.3667
38.35562,-85.74654
37.08154,-88.33752
37.080546,-88.415318
27.64436,-80.87231
37.1432,-88.40169
37.08338,-88.37741
37.22112,-88.44947
37.2753,-88.47378
37.394785,-88.385944
37.36883,-88.44326
37.17046,-88.27938
37.04676,-84.62614
37.15175,-84.39219
37.09778,-84.6137
37.09856,-84.58186
37.13685,-84.62359
37.08636,-84.59783
37.04756,-84.58196
37.09369,-84.62863
37.09539,-84.60563
37.08128,-84.61448
37.1051,-84.61072
37.09442,-84.57057
37.10546,-84.59037
37.10395,-84.61979
37.09383,-84.60596
37.07702,-84.61395
37.09334,-84.60644
37.09906,-84.57943
37.11817,-84.60768
37.08209,-84.59508
37.08721,-84.59051
37.08721,-84.59051
37.07922,-84.60806
37.08679,-84.59187
37.0437,-84.62999
37.08151,-84.61047
37.1285,-84.62084
37.006313,-84.601388
37.05189,-84.62289
37.18465,-84.54895
37.08328,-84.60258
37.05798,-84.64733
37.041745,-84.61247
37.1228,-84.64055
37.19362,-84.50144
37.03793,-84.62594
37.11612,-84.52793
37.18145,-84.38922
37.00877,-84.66606
37.08768,-84.58758
37.09199,-84.599675
37.04665,-84.63568
37.04982,-84.63151
37.07099,-84.63661
37.229395,-84.443441
37.02736,-84.6225
37.0911,-84.63063
37.25941,-84.51592
37.12915,-84.38215
37.04093,-84.590005
37.07451,-84.61867
37.06082,-84.6203
37.06194,-84.61509
37.01435,-84.62464
37.04665,-84.63568
37.08864,-84.59852
37.09258,-84.60733
37.08376,-84.66255
37.0745,-84.62101
37.04665,-84.63568
37.02596,-84.62765
37.27347,-84.4865
37.039052,-84.192135
37.02319,-84.6245
37.06772,-84.63703
37.13018,-84.37928
37.135019,-84.622631
37.027841,-84.581938
37.14453,-84.630305
37.11289,-84.33008
36.97777,-84.51269
37.09219,-84.6025
37.0404,-84.624565
37.066643,-84.449631
37.02724,-84.36934
37.08081,-84.39398
37.145015,-84.53641
37.02364,-84.49729
37.1409,-84.63914
37.08266,-84.61575
37.067587,-84.523643
37.124515,-84.65299
37.01033,-84.60172
37.19398,-84.54511
37.15915,-84.48291
37.18317,-84.4714
37.08732,-84.6132
37.03943,-84.63493
37.05008,-84.54183
37.046965,-84.57321
37.15146,-84.43093
37.139769,-84.58224
37.026915,-84.621985
37.528175,-85.895285
37.51231,-85.81955
37.47033,-85.80736
37.47935,-85.82
39.0721,-84.47376
39.07098,-84.47122
38.67902,-84.87264
38.67902,-84.87264
37.65671,-85.11307
37.68439,-85.21664
37.69363,-85.23913
37.65306,-85.08869
37.78602,-85.29441
37.68642,-85.22035
37.68666,-85.22542
37.680081,-85.210216
37.732479,-85.1331
37.6847,-85.221305
37.69561,-85.26268
37.68428,-85.21857
37.75948,-85.34085
37.68325,-85.22118
37.7517,-85.174659
37.68042,-85.20828
37.72236,-85.17011
37.48926,-84.70834
37.53508,-84.64441
37.53099,-84.67124
37.53508,-84.658675
37.54398,-84.66548
37.569165,-84.618675
37.53558,-84.66636
37.56789,-84.54607
37.49937,-84.64847
37.5194,-84.84192
37.45453,-84.757055
37.5265,-84.66009
37.520425,-84.80416
37.47036,-84.67929
37.5308,-84.66011
37.5299,-84.66075
37.53021,-84.65464
37.47477,-84.63839
37.52948,-84.66434
37.53403,-84.65279
37.84659,-83.86873
37.85199,-83.85661
37.84379,-83.83925
37.84379,-83.83925
37.84135,-83.81284
37.84371,-83.840571
37.849507,-83.86087
37.84763,-83.861
37.833482,-83.821952
37.82404,-83.81684
37.86667,-83.85732
37.83548,-83.78316
37.88154,-83.86308
36.70122,-84.48521
37.39363,-82.21089
37.95487,-86.49514
37.587,-82.271475
36.63795,-84.50744
36.64004,-84.3932
37.5487,-87.98224
37.55427,-87.98229
37.55429,-87.98314
37.54909,-87.984135
37.548275,-87.98406
37.54592,-87.9835
37.546714,-87.983914
37.54672,-87.98067
37.591095,-88.018405
37.551,-87.98442
37.31716,-85.65779
36.90611,-88.52475
36.92508,-88.53051
37.36959,-83.11091
38.04103,-85.33517
38.09466,-85.3689
38.07494,-85.4988
38.063275,-85.25013
38.04062,-85.43711
38.083155,-85.46292
38.10047,-85.36713
38.04821,-85.31132
37.96851,-85.30358
38.03316,-85.34481
38.03062,-85.34697
38.10372,-85.33931
38.10527,-85.34957
37.96629,-85.303175
38.08487,-85.36935
38.02988,-85.343865
38.061705,-85.267345
37.961435,-85.386695
37.17573,-88.30577
37.619265,-84.77869
36.70361,-85.68978
36.72034,-85.87435
36.7011,-85.69095
36.700838,-85.691503
36.70036,-85.690697
36.664602,-85.653329
36.77639,-87.26309
36.716675,-87.26371
36.68003,-87.29744
36.67851,-87.29636
36.68607,-87.29054
36.72556,-87.26466
37.38366,-83.92493
37.39332,-83.88798
37.34554,-83.86309
38.8983,-84.69232
38.91878,-84.85312
38.93782,-84.67624
38.93801,-84.6763
38.93666,-84.6748
38.92187,-84.74804
38.96151,-84.68339
37.772535,-87.933235
37.45542,-85.96
37.410595,-85.85327
37.60797,-87.18973
37.58028,-87.05781
37.68792,-87.05055
37.67211,-87.03531
37.55413,-86.98175
37.64437,-87.11749
37.65102,-87.01565
37.64111,-87.22219
37.60005,-86.98768
37.617385,-87.04278
37.62575,-83.59427
38.60112,-83.3159
38.60203,-83.31658
38.59377,-83.32208
38.06071,-84.73061
38.00685,-84.72092
38.04117,-84.6701
38.05011,-84.73194
38.0525,-84.72905
38.042,-84.65461
38.13348,-84.82301
38.03474,-84.793415
38.03496,-84.7038
37.974184,-84.757638
38.050255,-84.72625
37.99913,-84.72524
38.04034,-84.712925
38.05535,-84.7285
38.05381,-84.72947
38.05312,-84.73121
38.0602,-84.719915
38.061115,-84.73504
38.096045,-84.7933
38.0547,-84.7298
38.055,-84.72839
38.04461,-84.71773
37.889855,-84.732775
37.9708,-84.75407
37.93214,-84.771455
38.04424,-84.719415
38.048875,-84.70323
38.058806,-84.714334
37.9082,-84.69368
37.214888,-83.062013
37.214583,-83.064014
37.13846,-83.13263
37.36963,-82.5846
37.61985,-84.17908
37.67096,-84.13682
37.66513,-84.124122
37.75508,-84.1404
38.16036,-85.01419
38.1348,-85.07472
38.139676,-85.125172
38.07454,-85.0543
38.09825,-85.04785
36.88209,-83.69797
38.47522,-83.59588
38.45895,-83.52327
42.011427,21.3143076290763
38.85931,-84.61658
38.92626,-84.58436
38.89936,-84.65244
38.861465,-84.60985
38.86643,-84.608915
38.86377,-84.61115
38.78492,-84.90131
38.81512,-84.81635
38.786652,-84.894004
38.78413,-84.90244
38.78229,-84.90145
38.78284,-84.90386
38.783615,-84.903685
37.70787,-87.81044
37.70787,-87.81044
37.33081,-84.66853
37.46155,-84.63255
37.36215,-84.65897
37.32748,-84.65856
37.87721,-84.5738
37.36801,-84.65976
37.35938,-84.62573
37.38868,-84.66637
42.011427,21.3143076290763
37.93943,-86.36527
37.97861,-83.4715
38.50349,-85.39689
38.50353,-84.8804
37.22538,-82.84152
37.13727,-82.8226
37.2179,-82.8557
37.116,-82.82088
37.11827,-82.82623
37.11561,-82.82038
37.12211,-82.84349
37.11608,-82.82566
37.12408,-82.79271
37.205351,-82.87069
37.12408,-82.79271
37.12262,-82.83377
37.681475,-86.8713
37.66499,-86.81976
37.710477,-86.817347
42.011427,21.3143076290763
36.95288,-89.01431
36.97318,-89.07207
36.96646,-89.08867
36.967019,-89.08889
37.01734,-89.0611
36.943169,-88.96603
36.94937,-89.04747
39.04669,-84.4852
36.719815,-84.157575
36.74081,-84.16029
36.73956,-84.16058
36.73633,-84.1583
36.68503,-84.27018
36.63749,-84.12109
36.73609,-84.16732
36.65746,-84.12772
36.71568,-84.15362
36.73871,-84.15956
36.74035,-84.16435
36.74081,-84.16029
36.74467,-84.17527
36.69069,-84.25502
36.75341,-84.14909
36.74294,-84.13152
36.60324,-84.11038
36.60104,-84.10773
36.7467,-84.15739
36.740108,-84.085828
36.73654,-83.9899
36.689105,-84.04778
36.67974,-84.08828
36.76986,-84.23189
36.73354,-84.275435
36.67986,-84.13125
36.76205,-84.22027
36.63406,-84.26328
36.63315,-84.11059
36.741,-84.02298
36.783,-84.13426
36.789442,-84.168523
36.72246,-84.19125
38.63784,-84.56077
38.65938,-84.57566
38.70021,-84.50513
38.57691,-84.58892
38.60151,-84.61384
38.64778,-84.55974
38.63588,-84.55938
38.60151,-84.61384
38.63938,-84.56081
38.66266,-84.57528
38.61287,-84.5739
38.58891,-84.71075
38.66547,-84.51217
38.70518,-84.50276
38.65065,-84.5717
38.57397,-84.52635
38.64895,-84.55823
38.63227,-84.64631
38.55635,-84.59375
38.65142,-84.49596
38.65204,-84.49628
38.61012,-84.52711
37.83597,-85.18009
37.858,-85.12326
37.84019,-85.21743
37.81218,-85.121
37.83009,-85.14724
37.86052,-84.66303
37.8725,-84.65104
37.86098,-84.66207
37.86414,-84.657135
37.85957,-84.65721
37.85633,-84.65515
37.86993,-84.65861
37.99866,-84.16587
37.99866,-84.16587
37.98629,-84.183295
